chr2	64926395	65076683	NM_177025	0	-	64927527	65076496	0	14	1219,177,1757,98,235,114,75,160,225,98,229,202,189,264,	0,7349,9294,13730,14821,17376,18673,19419,37554,37869,45240,48006,62640,150024,
chr2	64926395	65076683	NM_027225	0	-	64927527	65076496	0	13	1219,177,1760,98,235,75,160,225,98,229,202,189,264,	0,7349,9294,13730,14821,18673,19419,37554,37869,45240,48006,62640,150024,
chr2	62541002	63022344	NM_133207	0	-	62541002	63022134	0	16	267,193,169,264,82,206,253,200,400,426,215,21,429,156,231,286,	0,2970,13162,18741,31273,33027,36198,61625,74336,84644,134120,142808,147404,174256,479110,481056,
chr2	68048503	68310038	NM_016866	0	-	68049975	68309934	0	18	1547,65,69,53,68,63,30,123,66,49,134,102,110,56,142,109,113,348,	0,10457,52788,56592,96594,98545,103917,104034,148367,148539,155627,157950,158549,180467,181664,187977,199582,261187,
chr2	71291394	71363248	NM_025633	0	+	71291415	71363018	0	10	61,158,150,149,43,164,98,48,79,309,	0,53447,56403,58074,58788,62299,69195,70464,71379,71545,
chr2	77248688	77654873	NM_178723	0	-	77249981	77557796	0	10	1509,102,179,246,163,111,143,336,148,265,	0,3322,3941,5098,39519,66103,92908,308819,309920,405920,
chr2	103798151	103822035	NM_001142337	0	+	103810828	103821251	0	4	89,220,216,1004,	0,12498,18010,22880,
chr2	113167892	113556924	NM_010230	0	+	113204113	113549617	0	20	96,1994,176,118,62,791,151,88,62,89,130,147,60,108,121,93,52,150,85,7352,	0,36100,101901,116606,151166,197415,201577,235547,254362,256295,265351,267287,268597,271833,275433,308996,360373,365273,380127,381680,
chr2	113167892	113556924	NM_001043322	0	+	113204113	113549617	0	19	96,1994,176,118,62,791,151,88,62,89,130,147,60,121,93,52,150,85,7352,	0,36100,101901,116606,151166,197415,201577,235547,254362,256295,265351,267287,268597,275433,308996,360373,365273,380127,381680,
chr2	120558551	120676320	NM_080788	0	-	120565467	120676269	0	16	7379,1271,589,212,217,158,126,93,66,105,141,74,148,136,74,117,	0,12203,15619,17422,23014,27381,40413,41004,44718,50879,53163,57466,73943,89657,92426,117652,
chr2	119500803	119561143	NM_030112	0	+	119500803	119558627	0	18	213,111,148,205,115,112,136,178,83,88,108,78,122,58,78,96,112,2623,	0,17048,26050,30371,35897,36941,45098,46007,49757,51649,51825,52470,53327,53611,54826,55587,57336,57717,
chr2	120558551	120676154	NM_001024856	0	-	120565467	120648277	0	16	7379,1271,589,212,217,158,126,93,66,105,141,74,148,136,74,363,	0,12203,15619,17422,23014,27381,40413,41004,44718,50879,53163,57466,73943,89657,92426,117240,
chr2	120558551	120676154	NM_001024857	0	-	120565467	120648277	0	15	7379,1271,589,212,217,158,126,93,66,105,141,74,148,136,363,	0,12203,15619,17422,23014,27381,40413,41004,44718,50879,53163,57466,73943,89657,117240,
chr2	126834446	126895550	NM_175550	0	+	126834489	126892438	0	21	190,72,124,74,122,160,167,74,123,110,140,113,119,303,115,124,259,513,191,158,3273,	0,3080,5459,10575,19461,24819,26333,29075,34710,34936,37437,38135,38332,40549,43469,47470,51551,52815,54559,56161,57831,
chr2	131059798	131073760	NM_144888	0	+	131064529	131072525	0	7	293,175,178,170,154,467,1661,	0,4673,6252,7817,9056,11140,12301,
chr2	132088992	132137777	NM_138651	0	+	132089179	132131021	0	13	241,137,97,98,140,59,83,88,69,153,120,104,6889,	0,29988,31127,32274,33968,34377,35212,37297,37975,38823,41102,41596,41896,
chr2	131059798	131073760	NM_001206385	0	+	131064529	131072525	0	7	65,175,178,170,154,467,1661,	0,4673,6252,7817,9056,11140,12301,
chr2	131059798	131073760	NM_001206383	0	+	131068899	131072525	0	6	65,178,170,154,467,1661,	0,6252,7817,9056,11140,12301,
chr2	131059798	131073760	NM_001206382	0	+	131068899	131072525	0	8	65,175,91,178,170,154,467,1661,	0,4673,5389,6252,7817,9056,11140,12301,
chr2	134611899	135300994	NM_001145830	0	+	134612268	135298016	0	32	468,78,69,138,80,54,76,101,167,147,158,83,85,178,68,97,85,125,155,165,100,105,110,133,54,220,181,77,90,58,87,3206,	0,27437,201960,434554,463807,465569,466611,474335,475944,508685,524757,531622,536446,539459,544136,547184,549264,551273,554496,557994,558859,560133,561203,573490,576220,578604,584257,599930,600109,600972,601634,685889,
chr2	134611899	135300994	NM_019677	0	+	134612268	135225083	0	33	468,78,69,138,80,54,76,101,167,147,158,83,85,178,68,97,85,125,155,165,100,105,110,133,54,220,181,77,90,58,87,118,3206,	0,27437,201960,434554,463807,465569,466611,474335,475944,508685,524757,531622,536446,539459,544136,547184,549264,551273,554496,557994,558859,560133,561203,573490,576220,578604,584257,599930,600109,600972,601634,613085,685889,
chr2	140221165	142215786	NM_001013802	0	+	140221411	142210124	0	19	292,117,108,30,117,122,31,74,82,45,84,111,69,78,75,93,78,68,219,	0,5432,57149,429622,628595,1119774,1329194,1415160,1781164,1814670,1822148,1861091,1865663,1901089,1922451,1922985,1978801,1988891,1994402,
chr2	143652263	143688909	NM_009751	0	-	143652401	143688667	0	8	1112,86,221,108,90,96,61,598,	0,3556,5309,15146,19373,22400,31529,36048,
chr2	145743217	145760436	NM_025820	0	-	145744159	145760340	0	14	1119,249,102,240,81,60,192,171,179,167,159,92,153,147,	0,2258,3115,4290,6362,7233,8026,9294,10639,13052,13788,14764,15331,17072,
chr2	153067267	153095985	NM_080463	0	+	153067322	153091619	0	7	194,122,183,113,193,243,4555,	0,2106,6917,8149,18068,19666,24163,
chr2	157250028	157297574	NM_009271	0	+	157282820	157295697	0	15	122,77,177,255,100,18,99,104,150,156,180,77,154,132,2086,	0,14908,31298,32784,34241,34550,38417,38686,40336,41580,43138,44190,44832,45097,45460,
chr2	157250028	157297574	NM_001025395	0	+	157282820	157295697	0	14	122,77,177,255,100,99,104,150,156,180,77,154,132,2086,	0,14908,31298,32784,34241,38417,38686,40336,41580,43138,44190,44832,45097,45460,
chr2	161353358	162486883	NM_021464	0	-	161355251	162486635	0	30	1947,136,164,126,132,174,150,136,155,117,98,37,77,88,191,149,136,37,274,103,202,110,297,294,175,116,82,272,126,348,	0,2814,5858,6846,19661,24124,26107,27791,31197,32546,37004,38502,48103,59924,79635,128519,170351,205256,238601,282927,284312,373825,399859,607589,710384,726130,740365,750425,835278,1133177,
chr2	164618267	164630381	NM_133240	0	-	164618391	164630317	0	6	243,195,158,226,137,192,	0,2217,2884,6952,10229,11922,
chr2	165609651	165683673	NM_001252585	0	-	165611089	165683639	0	22	1587,84,67,164,240,79,81,191,255,510,153,147,482,116,78,56,88,93,114,219,149,119,	0,3012,7753,8652,10243,11931,13782,21035,23523,28197,31165,36390,44056,49157,50738,53129,54660,55846,58612,61869,67848,73903,
chr2	165609651	165707778	NR_045545	0	-	165707778	165707778	0	23	1587,84,67,164,240,79,81,191,255,510,153,147,482,116,78,56,88,93,114,144,149,71,130,	0,3012,7753,8652,10243,11931,13782,21035,23523,28197,31165,36390,44056,49157,50738,53129,54660,55846,58612,61869,67848,91553,97997,
chr2	165609651	165710251	NM_001252584	0	-	165611089	165710121	0	23	1587,84,67,164,240,79,81,191,255,510,153,147,482,116,78,56,88,93,114,144,149,71,144,	0,3012,7753,8652,10243,11931,13782,21035,23523,28197,31165,36390,44056,49157,50738,53129,54660,55846,58612,61869,67848,91553,100456,
chr2	165609651	165710251	NM_027230	0	-	165611089	165710121	0	24	1587,84,67,164,240,79,81,191,411,510,153,147,482,116,78,56,88,93,114,219,149,12,71,144,	0,3012,7753,8652,10243,11931,13782,21035,23367,28197,31165,36390,44056,49157,50738,53129,54660,55846,58612,61869,67848,68716,91553,100456,
chr2	179177182	179634080	NM_009867	0	+	179177326	179630623	0	16	201,112,227,171,156,145,173,138,186,254,143,234,234,140,165,3664,	0,2222,337776,354980,400491,404742,417639,431594,439332,443376,444242,446611,448265,450714,451550,453234,
chr2	180332926	180356890	NM_009936	0	+	180332964	180356125	0	32	104,69,36,72,54,36,24,54,54,42,57,54,54,54,54,54,54,54,54,45,54,54,54,72,36,45,33,147,55,183,78,956,	0,644,1823,2300,3360,4420,4880,5135,5527,5912,6996,7505,8253,8586,8861,9405,10210,11104,11259,11834,11968,12438,13038,13207,14732,15925,17066,17255,17581,18159,21471,23008,
chr2	3406125	3430086	NM_015765	0	-	3406262	3429962	0	14	216,71,174,213,103,156,162,105,91,106,49,83,81,181,	0,844,2083,2667,5644,7710,9168,10353,12194,13640,13883,22161,22320,23780,
chr2	3630729	3699406	NM_025626	0	+	3690123	3696889	0	4	179,184,151,2634,	0,59338,64960,66043,
chr2	4638876	4723192	NM_178663	0	+	4639277	4721061	0	9	462,84,303,123,272,226,120,54,2193,	0,2650,26388,31705,34889,45247,70625,78699,82123,
chr2	4322021	4535089	NM_001177843	0	+	4352244	4529114	0	24	618,66,95,93,85,57,23,84,66,58,87,77,139,142,134,123,229,57,241,165,875,97,72,3077,	0,30223,72145,83064,97013,112813,114021,128816,133570,134197,136263,159238,165076,171322,185385,189644,193563,196362,200139,201139,202401,204994,207023,209991,
chr2	4638876	4723192	NM_001190400	0	+	4639277	4721061	0	9	462,84,303,123,272,226,120,51,2193,	0,2650,26388,31705,34889,45247,70625,78702,82123,
chr2	4941687	4984984	NM_181848	0	-	4942396	4975751	0	15	587,159,83,131,159,94,150,116,100,135,74,213,203,177,32,	0,681,3425,6472,10618,12489,13512,14326,16029,19497,21805,25345,32346,33898,43265,
chr2	5058821	5151912	NM_028804	0	+	5058979	5150234	0	3	532,175,1951,	0,3455,91140,
chr2	6019545	6051231	NM_001159657	0	-	6021381	6035076	0	4	2861,253,221,290,	0,4313,15393,31396,
chr2	5766079	5789782	NM_016918	0	+	5775904	5789244	0	9	352,103,68,50,108,96,108,56,648,	0,9782,10946,15993,17267,18545,19313,21318,23055,
chr2	6019545	6051231	NM_144883	0	-	6021381	6035076	0	4	2861,253,221,144,	0,4313,15393,31542,
chr2	5872514	5977749	NM_001081132	0	+	5878534	5976488	0	22	85,380,780,161,195,150,104,86,109,114,117,186,204,276,184,140,102,99,168,142,121,1271,	0,6002,9464,22000,24439,28305,31523,36918,52076,58846,67433,71814,74646,75744,77893,82643,88640,88994,95429,98869,100040,103964,
chr2	10294062	10360764	NM_001198809	0	+	10314936	10359692	0	6	181,51,142,95,241,1191,	0,7749,20829,29553,32002,65511,
chr2	9836178	9970236	NM_027748	0	-	9837975	9970027	0	7	1915,107,250,83,1832,243,375,	0,3551,6500,26375,36562,127875,133683,
chr2	11393057	11423717	NM_001177754	0	-	11396163	11423327	0	16	3113,23,174,65,63,130,105,147,208,125,57,75,67,97,126,466,	0,6605,8767,10440,10623,11014,12498,12774,13224,14788,17295,18240,18859,21129,22472,30194,
chr2	11393057	11423717	NM_133232	0	-	11396122	11423327	0	15	3113,174,65,63,130,105,147,208,125,57,75,67,97,126,466,	0,8767,10440,10623,11014,12498,12774,13224,14788,17295,18240,18859,21129,22472,30194,
chr2	11094008	11222853	NM_008859	0	+	11148494	11221752	0	18	79,127,200,61,163,32,86,130,110,118,161,174,92,63,139,189,129,1260,	0,54477,60148,63636,72871,74417,74546,75819,80687,81789,83775,88271,104633,107084,111364,118007,126913,127585,
chr2	11393057	11423717	NM_001177755	0	-	11396122	11423327	0	16	3113,174,87,65,63,130,105,147,208,125,57,75,67,97,126,466,	0,8767,9816,10440,10623,11014,12498,12774,13224,14788,17295,18240,18859,21129,22472,30194,
chr2	11393057	11423717	NM_001177757	0	-	11397390	11423327	0	17	3113,53,23,174,65,63,130,105,147,208,125,57,75,67,97,126,466,	0,4323,6605,8767,10440,10623,11014,12498,12774,13224,14788,17295,18240,18859,21129,22472,30194,
chr2	11393057	11423717	NM_001177756	0	-	11396163	11423327	0	17	3113,23,174,87,65,63,130,105,147,208,125,57,75,67,97,126,466,	0,6605,8767,9816,10440,10623,11014,12498,12774,13224,14788,17295,18240,18859,21129,22472,30194,
chr2	11393057	11423717	NM_001177753	0	-	11397390	11423327	0	18	3113,53,23,174,87,65,63,130,105,147,208,125,57,75,67,97,126,466,	0,4323,6605,8767,9816,10440,10623,11014,12498,12774,13224,14788,17295,18240,18859,21129,22472,30194,
chr2	11393057	11423717	NM_001177752	0	-	11396122	11423327	0	14	3113,65,63,130,105,147,208,125,57,75,67,97,126,466,	0,10440,10623,11014,12498,12774,13224,14788,17295,18240,18859,21129,22472,30194,
chr2	11393057	11475556	NM_001177758	0	-	11396122	11475469	0	15	3113,174,65,63,130,105,147,208,125,57,75,67,97,126,103,	0,8767,10440,10623,11014,12498,12774,13224,14788,17295,18240,18859,21129,22472,82396,
chr2	11664199	11699154	NM_015792	0	-	11664489	11699059	0	21	461,132,107,126,198,76,122,100,137,87,88,223,169,95,93,191,136,131,590,156,96,	0,1053,4487,5791,6364,6958,8878,9094,13068,13844,14029,14867,15707,17356,17908,20258,21297,21530,24549,27203,34859,
chr2	12268890	12341087	NM_024185	0	-	12269680	12340879	0	15	940,72,88,73,73,81,71,80,74,115,52,171,61,80,302,	0,3665,8013,9641,17183,34839,39345,48915,50229,52759,53761,56734,58596,62737,71895,
chr2	12028286	12223547	NM_001001309	0	-	12030741	12223409	0	30	2542,123,102,114,129,159,106,81,80,93,148,68,138,155,56,108,46,192,206,53,57,44,45,126,46,62,124,101,134,344,	0,4315,13287,25779,33718,48712,53662,67493,71984,75999,82813,84511,85046,86752,87719,93415,98071,123390,126044,135751,138486,140850,143421,146793,149303,150509,155398,158573,194178,194917,
chr2	13495937	13504453	NM_011701	0	+	13496058	13504141	0	9	684,61,96,162,126,221,44,86,354,	0,1230,4102,4278,5110,5707,6329,7302,8162,
chr2	12998635	13192905	NM_009105	0	-	12999131	13192646	0	9	599,133,115,83,119,121,51,112,79,	0,92989,139761,140180,142000,147296,164736,193902,194191,
chr2	13995738	14069957	NM_011484	0	+	13995923	14068107	0	14	225,85,76,96,147,91,193,95,89,88,55,154,176,2112,	0,28289,41705,41866,43277,54434,54867,56912,60241,63375,64024,64844,67590,72107,
chr2	16277948	16673742	NM_026162	0	+	16278752	16672934	0	14	916,212,147,70,123,119,100,96,82,67,148,39,161,925,	0,155700,191795,209014,282265,293787,304452,313172,313501,346995,355760,357348,372931,394869,
chr2	17268360	17652695	NM_028757	0	-	17270320	17652488	0	7	2137,107,172,108,85,95,276,	0,3971,27451,183176,243359,382635,384059,
chr2	18135377	18314457	NM_007869	0	-	18138883	18314127	0	12	3575,449,49,120,164,91,94,98,166,47,102,540,	0,5700,8962,17953,70872,80203,93222,94164,95033,102607,103148,178540,
chr2	17976863	18134017	NM_010804	0	+	17986661	18132439	0	23	135,160,80,55,110,104,94,96,96,256,570,45,33,179,118,73,155,189,89,365,97,198,1623,	0,9798,15888,46221,54545,67008,68482,70897,91540,104219,107080,115017,115806,130981,141346,142688,148364,150764,151314,151543,152546,153513,155531,
chr2	17946815	17959368	NR_028376	0	-	17959368	17959368	0	2	3050,175,	0,12378,
chr2	17986211	18134017	NR_045539	0	+	18134017	18134017	0	25	254,160,80,193,51,55,110,104,94,96,96,256,570,45,33,179,118,73,155,189,89,365,97,198,1623,	0,450,6540,27583,28199,36873,45197,57660,59134,61549,82192,94871,97732,105669,106458,121633,131998,133340,139016,141416,141966,142195,143198,144165,146183,
chr2	17986211	18134017	NR_045538	0	+	18134017	18134017	0	23	254,160,80,55,110,104,94,96,96,256,570,45,33,179,118,73,155,189,89,365,97,198,1623,	0,450,6540,36873,45197,57660,59134,61549,82192,94871,97732,105669,106458,121633,131998,133340,139016,141416,141966,142195,143198,144165,146183,
chr2	18127959	18314457	NM_001190817	0	-	18138883	18314127	0	13	3088,81,449,49,120,164,91,94,98,166,47,102,540,	0,10912,13118,16380,25371,78290,87621,100640,101582,102451,110025,110566,185958,
chr2	17986211	18134017	NM_001252560	0	+	17986661	18132439	0	23	280,160,80,55,110,104,94,96,96,256,570,45,33,179,118,73,155,189,89,365,97,198,1623,	0,450,6540,36873,45197,57660,59134,61549,82192,94871,97732,105669,106458,121633,131998,133340,139016,141416,141966,142195,143198,144165,146183,
chr2	17986211	18134017	NM_001252561	0	+	18014455	18132439	0	24	280,160,80,51,55,110,104,94,96,96,256,570,45,33,179,118,73,155,189,89,365,97,198,1623,	0,450,6540,28199,36873,45197,57660,59134,61549,82192,94871,97732,105669,106458,121633,131998,133340,139016,141416,141966,142195,143198,144165,146183,
chr2	20441139	20732162	NM_001177631	0	+	20441484	20730837	0	20	415,284,199,199,94,833,50,167,176,131,148,457,184,155,168,120,78,1599,123,1826,	0,10446,142385,189892,193842,223946,240702,246932,258513,261429,262285,265531,268915,278364,279103,282029,286072,286262,288389,289197,
chr2	20441139	20732162	NM_001177630	0	+	20441484	20730837	0	18	415,284,199,199,94,833,105,50,167,176,131,148,457,184,155,168,123,1826,	0,10446,142385,189892,193842,223946,240034,240702,246932,258513,261429,262285,265531,268915,278364,279103,288389,289197,
chr2	20431673	20732162	NM_178059	0	+	20441484	20730837	0	19	213,415,284,199,199,94,833,50,167,176,131,148,457,184,155,168,120,123,1826,	0,9466,19912,151851,199358,203308,233412,250168,256398,267979,270895,271751,274997,278381,287830,288569,291495,297855,298663,
chr2	20431673	20732162	NM_029895	0	+	20441484	20730837	0	19	213,415,284,199,199,94,833,50,167,176,131,148,424,184,155,168,120,123,1826,	0,9466,19912,151851,199358,203308,233412,250168,256398,267979,270895,271751,274997,278381,287830,288569,291495,297855,298663,
chr2	21289193	21752169	NM_001004761	0	+	21289882	21749320	0	11	1591,106,103,224,69,110,239,139,106,147,4307,	0,31754,185732,209256,281390,379109,415497,442984,448019,457577,458669,
chr2	22795508	22895760	NM_007380	0	-	22797391	22895585	0	10	2059,186,87,174,101,141,101,177,168,292,	0,6587,10195,13446,17029,20718,22412,31094,54534,99960,
chr2	22795508	22895760	NM_001077193	0	-	22797391	22895585	0	8	2059,186,101,141,101,177,168,292,	0,6587,17029,20718,22412,31094,54534,99960,
chr2	22923720	22970032	NM_001102436	0	+	22925063	22968037	0	13	86,169,121,73,115,135,198,107,229,200,42,110,2008,	0,1250,7289,9943,12138,19284,21390,22275,26088,31364,42044,42453,44304,
chr2	22924591	22970032	NM_001102438	0	+	22924789	22968037	0	13	213,169,121,73,115,135,198,107,229,200,42,110,2008,	0,379,6418,9072,11267,18413,20519,21404,25217,30493,41173,41582,43433,
chr2	22924591	22970032	NM_001102437	0	+	22924789	22968037	0	13	213,169,121,73,115,135,198,107,229,203,42,110,2008,	0,379,6418,9072,11267,18413,20519,21404,25217,30490,41173,41582,43433,
chr2	22923720	22970032	NM_028793	0	+	22925063	22968037	0	13	86,169,121,73,115,135,198,107,229,203,42,110,2008,	0,1250,7289,9943,12138,19284,21390,22275,26088,31361,42044,42453,44304,
chr2	22477846	22549397	NM_008078	0	+	22478182	22545866	0	16	412,60,150,234,91,113,116,80,55,117,65,79,150,108,90,3705,	0,1109,1362,2471,7064,7621,12603,27902,43908,45920,47374,51617,58961,62632,63053,67846,
chr2	22795508	22895760	NM_001077192	0	-	22797391	22895585	0	9	2059,186,174,101,141,101,177,168,292,	0,6587,13446,17029,20718,22412,31094,54534,99960,
chr2	22795508	22895760	NM_145994	0	-	22797391	22895585	0	10	2059,186,87,177,101,141,101,177,168,292,	0,6587,10195,13446,17029,20718,22412,31094,54534,99960,
chr2	22795508	22895760	NM_001077190	0	-	22797391	22895585	0	11	2059,186,87,177,101,141,101,15,177,168,292,	0,6587,10195,13446,17029,20718,22412,23225,31094,54534,99960,
chr2	24461894	24618672	NM_007579	0	-	24462089	24618567	0	46	726,245,205,117,136,128,113,109,97,128,145,92,66,118,5,84,111,165,202,138,161,97,107,60,130,127,218,765,107,68,118,73,132,113,113,210,90,57,116,104,191,153,92,140,106,389,	0,1067,1567,3468,3736,10444,11299,16224,18863,25524,28721,31051,32297,32719,32854,42104,42522,43619,44052,44706,46529,48009,50916,52116,52490,55379,71447,72501,79393,81325,84366,90900,91198,93551,96133,99760,111655,112670,113566,114933,124296,125821,127570,151907,155401,156389,
chr2	24462089	24618567	NM_001042528	0	-	24462089	24618567	0	47	531,245,205,117,136,128,113,108,109,97,128,145,92,66,117,84,111,165,202,138,161,97,12,107,60,130,127,218,768,107,68,118,73,132,113,113,210,90,57,116,104,191,153,92,140,106,284,	0,872,1372,3273,3541,10249,11104,11685,16029,18668,25329,28526,30856,32102,32524,41909,42327,43424,43857,44511,46334,47814,50141,50721,51921,52295,55184,71252,72306,79198,81130,84171,90705,91003,93356,95938,99565,111460,112475,113371,114738,124101,125626,127375,151712,155206,156194,
chr2	24646293	24775110	NM_172545	0	-	24647469	24775094	0	27	1357,176,79,87,116,78,145,168,155,105,102,123,107,83,168,227,144,146,138,121,78,189,137,172,557,67,37,	0,1507,10733,11247,12240,13169,13986,14300,15440,22753,24957,34171,45622,46802,47927,48756,49862,57170,61891,65832,67399,72449,72998,86681,93372,96229,128780,
chr2	24646293	24775110	NM_001109687	0	-	24647469	24775094	0	26	1357,176,79,87,116,78,145,168,155,105,102,123,107,83,168,227,146,138,121,78,189,158,172,557,67,37,	0,1507,10733,11247,12240,13169,13986,14300,15440,22753,24957,34171,45622,46802,47927,48756,57170,61891,65832,67399,72449,72998,86681,93372,96229,128780,
chr2	24646293	24775110	NM_001109686	0	-	24647469	24775094	0	26	1357,176,79,87,116,78,145,168,155,105,102,123,107,83,168,227,144,146,121,78,189,137,172,557,67,37,	0,1507,10733,11247,12240,13169,13986,14300,15440,22753,24957,34171,45622,46802,47927,48756,49862,57170,65832,67399,72449,72998,86681,93372,96229,128780,
chr2	24646293	24775110	NM_001012518	0	-	24647469	24775094	0	27	1357,176,79,87,116,78,145,168,155,105,102,123,107,83,168,227,144,146,138,121,78,189,158,172,557,67,37,	0,1507,10733,11247,12240,13169,13986,14300,15440,22753,24957,34171,45622,46802,47927,48756,49862,57170,61891,65832,67399,72449,72998,86681,93372,96229,128780,
chr2	25284193	25304059	NM_007379	0	+	25284289	25303396	0	48	162,94,112,164,128,111,219,368,160,129,165,97,174,103,115,191,151,205,165,181,213,197,183,185,121,237,207,103,320,214,106,112,61,175,116,148,124,133,118,179,142,135,104,93,103,138,201,699,	0,3322,4424,4620,5008,5290,5635,6216,6825,7694,7915,8156,8571,8814,8991,9219,9557,9784,10127,10393,10653,11851,12136,12514,12805,13201,13517,13976,14161,14555,14855,15052,15253,15396,15651,15848,16140,16398,16634,16876,17296,17537,17764,17941,18117,18304,18526,19167,
chr2	25911055	25978331	NM_026495	0	-	25915481	25945942	0	6	4938,98,106,165,940,123,	0,6037,6656,8918,34007,67153,
chr2	25782357	25838802	NM_001115076	0	-	25785245	25838458	0	17	3188,119,116,100,209,137,2368,85,92,178,97,140,142,81,162,263,501,	0,6753,7382,8624,9012,9677,11108,14027,14540,17588,18104,18296,25840,29409,38825,39848,55944,
chr2	26064649	26092940	NM_153559	0	-	26065110	26092872	0	13	664,186,189,151,123,130,135,146,91,106,49,101,378,	0,2144,4851,8503,9479,11500,11779,13091,15711,16019,17108,19217,27913,
chr2	26313421	26359342	NM_008714	0	-	26315050	26359078	0	34	3075,98,148,296,166,88,217,149,402,572,113,258,133,185,154,202,229,153,120,114,146,193,111,234,114,114,186,156,234,123,339,263,79,325,	0,4246,4440,5808,6904,7161,7448,8565,9727,10330,11703,11899,12372,12920,13250,14169,14882,15779,16219,18172,18446,19045,19978,20168,20705,21545,21969,22322,23072,23669,26366,27285,43979,45596,
chr2	26865445	26876609	NM_029862	0	+	26865507	26874498	0	6	180,73,126,108,92,1069,	0,4167,5558,8447,8962,10095,
chr2	26865445	26872955	NM_001243240	0	+	26865507	26871133	0	3	180,73,1952,	0,4167,5558,
chr2	26865445	26872369	NM_001243239	0	+	26865507	26871532	0	4	180,73,126,907,	0,4167,5558,6017,
chr2	27741944	27895030	NM_015734	0	+	27742335	27892536	0	66	500,168,214,163,132,132,240,174,57,42,63,75,93,57,54,54,54,54,54,45,54,45,54,45,54,45,54,45,54,108,54,54,45,54,45,54,54,54,108,90,54,108,108,54,54,108,54,108,54,108,54,54,54,54,108,54,54,108,54,36,54,256,113,69,234,2641,	0,35592,41617,42954,63202,64202,64862,65848,66544,71797,72060,73962,75637,77643,78826,79172,80505,81714,83320,85022,86723,87443,88019,88268,89130,94047,94612,98624,100296,102714,103613,105569,109281,109436,110444,111138,112301,115145,116058,117436,117617,118754,121323,122683,123599,123745,124660,124817,126250,127035,127682,127945,129429,130014,130670,130856,131001,132016,133512,134343,135856,138180,139168,142542,146166,150445,
chr2	28048612	28069951	NM_001038614	0	+	28048916	28069626	0	4	370,150,156,331,	0,14985,19439,21008,
chr2	28048612	28086256	NM_001038613	0	+	28048916	28085248	0	6	370,150,156,220,107,1683,	0,14985,19439,21516,29458,35961,
chr2	29050340	29103560	NM_133500	0	-	29050340	29103560	0	7	233,135,168,27,173,644,213,	0,826,2161,10077,12597,32757,53007,
chr2	29050340	29103560	NM_133501	0	-	29050340	29103560	0	9	233,135,168,102,75,27,173,644,213,	0,826,2161,3993,6053,10077,12597,32757,53007,
chr2	28811000	28910586	NM_001166705	0	-	28811057	28910528	0	6	144,102,106,226,100,253,	0,514,7151,28815,30321,99333,
chr2	28555680	28668685	NM_001033874	0	+	28555710	28668585	0	13	114,85,50,114,69,82,72,201,132,90,142,81,338,	0,2528,9766,12114,16256,33646,34213,35342,39372,42499,59781,109499,112667,
chr2	28695925	28761095	NM_001033294	0	+	28696371	28760277	0	20	455,257,76,44,71,65,45,42,65,120,107,209,177,60,51,140,82,112,163,987,	0,4432,4792,5588,7035,7880,14365,15789,16714,18330,18582,19463,20310,23310,33725,35284,40737,46485,51973,64183,
chr2	29821079	29886970	NM_001177667	0	+	29833899	29886616	0	57	226,240,126,141,147,134,145,155,136,102,138,111,78,156,205,182,244,123,218,93,135,149,60,199,105,24,36,48,92,145,182,100,198,147,104,163,15,132,138,105,209,121,122,133,99,160,77,210,297,113,18,55,197,54,147,148,480,	0,12817,14517,17600,18054,20605,20835,21218,22774,25382,26299,27077,28053,28240,28601,29836,30461,30864,31177,32596,33566,34354,35540,36671,37755,38114,38945,41063,41934,42283,42514,45139,45350,45626,47886,48116,48598,50029,50374,51638,52802,54367,54868,55631,56880,59342,59962,60451,60961,61459,62071,64060,64440,64757,64892,65115,65411,
chr2	29821079	29886970	NM_001076554	0	+	29833899	29886616	0	57	226,240,126,141,147,134,145,155,136,102,138,111,78,156,205,182,244,123,218,93,135,149,199,105,24,36,48,92,145,182,100,198,147,104,163,15,132,138,105,209,121,122,133,99,160,77,210,297,113,18,63,55,197,54,147,148,480,	0,12817,14517,17600,18054,20605,20835,21218,22774,25382,26299,27077,28053,28240,28601,29836,30461,30864,31177,32596,33566,34354,36671,37755,38114,38945,41063,41934,42283,42514,45139,45350,45626,47886,48116,48598,50029,50374,51638,52802,54367,54868,55631,56880,59342,59962,60451,60961,61459,62071,63084,64060,64440,64757,64892,65115,65411,
chr2	29475239	29595883	NM_001039087	0	+	29475522	29593590	0	26	344,137,114,179,157,89,153,121,184,486,203,156,258,86,112,76,85,93,186,85,95,79,102,98,129,2444,	0,59413,60017,66385,69387,79277,79966,80466,80948,82473,87478,90433,99873,102504,105053,106486,110808,113107,113857,114480,114705,116082,116264,116852,117607,118200,
chr2	29745239	29778058	NM_001113214	0	+	29748566	29777954	0	17	202,91,154,126,171,161,130,132,72,72,117,186,110,136,111,105,326,	0,2466,3281,3724,11357,12461,13601,14256,22849,24511,24674,25014,25488,27890,31055,31284,32493,
chr2	29475239	29595883	NM_054050	0	+	29475522	29593590	0	24	344,137,114,179,157,89,153,121,184,486,203,86,112,76,85,93,186,85,95,79,102,98,129,2444,	0,59413,60017,66385,69387,79277,79966,80466,80948,82473,87478,102504,105053,106486,110808,113107,113857,114480,114705,116082,116264,116852,117607,118200,
